"ncbi ID","Scientific.Name","superkingdom","kingdom","phylum","class","order","family","genus","species"
"1895754","Devosia sp. 67-54","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia sp. 67-54"
"1895778","Magnetospirillum sp. 64-120","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum","Magnetospirillum sp. 64-120"
"1895781","Mesorhizobium sp. 65-26","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium sp. 65-26"
"1895783","Microbacterium sp. 69-10","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium sp. 69-10"
"1895807","Planctomycetales bacterium 71-10","Bacteria","0","Planctomycetes","Planctomycetia","Planctomycetales","0","0","Planctomycetales bacterium 71-10"
"1895809","Pseudonocardia sp. 73-21","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia sp. 73-21"
"1895824","Rhodobacterales bacterium 65-51","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","0","0","Rhodobacterales bacterium 65-51"
"1895826","Rhodospirillales bacterium 70-18","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","0","0","Rhodospirillales bacterium 70-18"
"1895828","Candidatus Saccharibacteria bacterium 47-87","Bacteria","0","Candidatus Saccharibacteria","0","0","0","0","Candidatus Saccharibacteria bacterium 47-87"
"1895829","Candidatus Saccharibacteria bacterium 49-20","Bacteria","0","Candidatus Saccharibacteria","0","0","0","0","Candidatus Saccharibacteria bacterium 49-20"
"1895835","Sphingobacteriales bacterium 40-81","Bacteria","0","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","0","0","Sphingobacteriales bacterium 40-81"
"1895837","Sphingobacteriales bacterium 44-15","Bacteria","0","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","0","0","Sphingobacteriales bacterium 44-15"
"1895838","Sphingobacteriales bacterium 44-61","Bacteria","0","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","0","0","Sphingobacteriales bacterium 44-61"
"1895839","Sphingobacteriales bacterium 46-32","Bacteria","0","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","0","0","Sphingobacteriales bacterium 46-32"
"1895849","Sphingomonas sp. 67-36","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. 67-36"
"1895860","Thiobacillus sp. 65-1059","Bacteria","0","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Thiobacillaceae","Thiobacillus","Thiobacillus sp. 65-1059"
"1895862","Thiobacillus sp. 65-29","Bacteria","0","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Thiobacillaceae","Thiobacillus","Thiobacillus sp. 65-29"
"1895899","Paludibacter sp. 47-17","Bacteria","0","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","Paludibacter sp. 47-17"
"1895901","Nitrosospira sp. 56-18","Bacteria","0","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira","Nitrosospira sp. 56-18"
"1895921","Bacteroidetes bacterium 37-13","Bacteria","0","Bacteroidetes","0","0","0","0","Bacteroidetes bacterium 37-13"
"1895927","Chloroflexi bacterium 44-23","Bacteria","0","Chloroflexi","0","0","0","0","Chloroflexi bacterium 44-23"
"1895928","Chloroflexi bacterium 54-19","Bacteria","0","Chloroflexi","0","0","0","0","Chloroflexi bacterium 54-19"
"1896164","Luteimonas sp. JM171","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas","Luteimonas sp. JM171"
"1896169","Flavobacterium sp. 40-81","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium sp. 40-81"
"1896175","Polaribacter sp. KT 15","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Polaribacter sp. KT 15"
"1896196","Porphyrobacter sp. LM 6","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Porphyrobacter","Porphyrobacter sp. LM 6"
"1896207","Fibrobacter sp. UWB8","Bacteria","0","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter sp. UWB8"
"1896208","Fibrobacter sp. UWCM","Bacteria","0","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter sp. UWCM"
"1896209","Fibrobacter sp. UWEL","Bacteria","0","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter sp. UWEL"
"1896210","Fibrobacter sp. UWH4","Bacteria","0","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter sp. UWH4"
"1896212","Fibrobacter sp. UWH6","Bacteria","0","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter sp. UWH6"
"1896214","Fibrobacter sp. UWOS","Bacteria","0","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter sp. UWOS"
"1896216","Fibrobacter sp. UWP2","Bacteria","0","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter sp. UWP2"
"1896970","Alistipes sp. 58_9_plus","Bacteria","0","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes sp. 58_9_plus"
"1897019","Ruminococcus sp. 37_24","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus sp. 37_24"
"1897620","Marinobacter sp. X15-166B","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter","Marinobacter sp. X15-166B"
"1897630","Motiliproteus sp. MSK22-1","Bacteria","0","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Motiliproteus","Motiliproteus sp. MSK22-1"
"1897634","Tersicoccus sp. Bi-70","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Tersicoccus","Tersicoccus sp. Bi-70"
"1897729","Halomonas aestuarii","Bacteria","0","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas aestuarii"
"1898043","Aeromicrobium sp. PE09-221","Bacteria","0","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Aeromicrobium sp. PE09-221"
"1898203","Lachnospiraceae bacterium","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","0","Lachnospiraceae bacterium"
"1898205","Ruminococcaceae bacterium","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","0","Ruminococcaceae bacterium"
"1898207","Clostridiales bacterium","Bacteria","0","Firmicutes","Clostridia","Clostridiales","0","0","Clostridiales bacterium"
"1898474","Macrococcus sp. IME1552","Bacteria","0","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","Macrococcus sp. IME1552"
"189873","Bradyrhizobium sp. LMTR 3","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium sp. LMTR 3"
"1898736","Curtobacterium sp. MCBA15_008","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Curtobacterium","Curtobacterium sp. MCBA15_008"
"1898737","Curtobacterium sp. MCBA15_009","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Curtobacterium","Curtobacterium sp. MCBA15_009"
"1898738","Curtobacterium sp. MCBA15_012","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Curtobacterium","Curtobacterium sp. MCBA15_012"
"189918","Mycobacterium sp. KMS","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium sp. KMS"
"1902579","Candidatus Tokpelaia hoelldoblerii","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","0","Candidatus Tokpelaia","Candidatus Tokpelaia hoelldoblerii"
"190304","Fusobacterium nucleatum subsp. nucleatum ATCC 25586","Bacteria","0","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium nucleatum"
"1903117","Williamsia sp. 1138","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Williamsiaceae","Williamsia","Williamsia sp. 1138"
"1903186","Brachybacterium sp. P6-10-X1","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","Brachybacterium sp. P6-10-X1"
"1903686","Jeotgalibaca sp. PTS2502","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca","Jeotgalibaca sp. PTS2502"
"1903704","Tumebacillus avium","Bacteria","0","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","Tumebacillus avium"
"1903952","Photobacterium proteolyticum","Bacteria","0","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium proteolyticum"
"1904462","Stenotrophomonas sp. BIIR7","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas sp. BIIR7"
"1904640","Betaproteobacteria bacterium GR16-43","Bacteria","0","Proteobacteria","Betaproteobacteria","0","0","0","Betaproteobacteria bacterium GR16-43"
"1904753","Bacillus sp. SA5d-4","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. SA5d-4"
"1904754","Pseudomonas sp. J237","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. J237"
"190485","Xanthomonas campestris pv. campestris str. ATCC 33913","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","Xanthomonas campestris"
"190486","Xanthomonas citri pv. citri str. 306","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","Xanthomonas citri"
"1904944","Stenotrophomonas sp. LM091","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas sp. LM091"
"1904961","Actinomadura sp. CNU-125","Bacteria","0","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura sp. CNU-125"
"1904965","Nocardiopsis sp. CNR-923","Bacteria","0","Actinobacteria","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis sp. CNR-923"
"1904966","Ornithinimicrobium sp. CNJ-824","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinimicrobium","Ornithinimicrobium sp. CNJ-824"
"1904967","Pseudonocardia sp. CNS-004","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia sp. CNS-004"
"1904968","Pseudonocardia sp. CNS-139","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia sp. CNS-139"
"1904969","Saccharomonospora sp. CUA-673","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora","Saccharomonospora sp. CUA-673"
"1904970","Serinicoccus sp. CNJ-927","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Serinicoccus","Serinicoccus sp. CNJ-927"
"1905142","Amycolatopsis sp. H5","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis sp. H5"
"1905359","marine bacterium AO1-C","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","0","marine bacterium AO1-C"
"1905758","Helicobacter sp. 13S00401-1","Bacteria","0","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter sp. 13S00401-1"
"1905759","Helicobacter sp. 13S00477-4","Bacteria","0","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter sp. 13S00477-4"
"1905845","Methylomonas sp. LWB","Bacteria","0","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas","Methylomonas sp. LWB"
"1906","Streptomyces fradiae","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces fradiae"
"1906324","Tessaracoccus sp. ZS01","Bacteria","0","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","Tessaracoccus sp. ZS01"
"190650","Caulobacter vibrioides CB15","Bacteria","0","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Caulobacter vibrioides"
"1906740","Streptomyces sp. CC53","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces sp. CC53"
"1906741","Jeongeupia sp. USM3","Bacteria","0","Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Jeongeupia","Jeongeupia sp. USM3"
"1906744","Rodentibacter heylii","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Rodentibacter","Rodentibacter heylii"
"1906745","Rodentibacter ratti","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Rodentibacter","Rodentibacter ratti"
"1907","Streptomyces glaucescens","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces glaucescens"
"1907313","Azospirillum sp. RU38E","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","Azospirillum sp. RU38E"
"1907390","Microbacterium sp. RU33B","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium sp. RU33B"
"1907397","Chryseobacterium sp. RU37D","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","Chryseobacterium sp. RU37D"
"1907408","Bosea sp. TND4EK4","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","Bosea sp. TND4EK4"
"1907411","Microbacterium sp. RU1D","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium sp. RU1D"
"1907415","Rhizobium sp. RU36D","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. RU36D"
"1907416","Aeromonas sp. RU39B","Bacteria","0","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas sp. RU39B"
"1907575","Jatrophihabitans sp. GAS493","Bacteria","0","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","Jatrophihabitans sp. GAS493"
"1907666","Agrobacterium sp. DSM 25559","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium","Agrobacterium sp. DSM 25559"
"1907939","Rodentibacter myodis","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Rodentibacter","Rodentibacter myodis"
"1907941","Alkanindiges sp. H1","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges","Alkanindiges sp. H1"
"1908224","Sphingopyxis sp.","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis sp."
"1908235","Hymenobacter coccineus","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter coccineus"
"1908237","Hymenobacter lapidarius","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter lapidarius"
"1908258","Rodentibacter heidelbergensis","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Rodentibacter","Rodentibacter heidelbergensis"
"1908690","Fimbriiglobus ruber","Bacteria","0","Planctomycetes","Planctomycetia","Planctomycetales","Gemmataceae","Fimbriiglobus","Fimbriiglobus ruber"
"190893","Vibrio coralliilyticus","Bacteria","0","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio coralliilyticus"
"1909395","Nonomuraea sp. ATCC 55076","Bacteria","0","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea","Nonomuraea sp. ATCC 55076"
"1911586","Marinilactibacillus sp. 15R","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Marinilactibacillus","Marinilactibacillus sp. 15R"
"1912097","Sodalis sp. TME1","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis","Sodalis sp. TME1"
"1912795","Actinomyces sp. VUL4_3","Bacteria","0","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces sp. VUL4_3"
"1912856","Peptoniphilus sp. ING2-D1G","Bacteria","0","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus sp. ING2-D1G"
"191292","Rhodococcus aetherivorans","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus aetherivorans"
"1912961","Actinophytocola xanthii","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola","Actinophytocola xanthii"
"1913460","Candidatus Melainabacteria bacterium LEY3_CP_29_8","Bacteria","0","Candidatus Melainabacteria","0","0","0","0","Candidatus Melainabacteria bacterium LEY3_CP_29_8"
"1913576","Arthrobacter sp. UCD-GKA","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter sp. UCD-GKA"
"1913577","Gramella salexigens","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella","Gramella salexigens"
"1914305","Desulfurobacterium indicum","Bacteria","0","Aquificae","Aquificae","Desulfurobacteriales","Desulfurobacteriaceae","Desulfurobacterium","Desulfurobacterium indicum"
"1914306","Microbacterium sp. LCT-H2","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium sp. LCT-H2"
"1914540","Bacillus obstructivus","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus obstructivus"
"1915","Streptomyces lincolnensis","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces lincolnensis"
"1915004","Streptococcus sp. 'caviae'","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. 'caviae'"
"1915063","Winogradskyella aurantia","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","Winogradskyella aurantia"
"1915074","Sphingomonas jeddahensis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas jeddahensis"
"1915078","Thioclava nitratireducens","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thioclava","Thioclava nitratireducens"
"1915309","Silvanigrella aquatica","Bacteria","0","Proteobacteria","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrella","Silvanigrella aquatica"
"1915400","Streptomyces luteus","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces luteus"
"1916082","Alteromonadaceae bacterium","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","0","Alteromonadaceae bacterium"
"191610","Corynebacterium atypicum","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium atypicum"
"1916320","Candidatus Gastranaerophilales bacterium HUM_9","Bacteria","0","Candidatus Melainabacteria","0","Candidatus Gastranaerophilales","0","0","Candidatus Gastranaerophilales bacterium HUM_9"
"1916956","Synechococcus sp. SynAce01","Bacteria","0","Cyanobacteria","0","Synechococcales","Synechococcaceae","Synechococcus","Synechococcus sp. SynAce01"
"1917019","Bacillus sp. VT-16-64","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. VT-16-64"
"1917158","Alteromonas sp. RW2A1","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas sp. RW2A1"
"1917422","Streptomyces sp. WAC00263","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces sp. WAC00263"
"1917462","Erysipelotrichaceae bacterium NYU-BL-F16","Bacteria","0","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","0","Erysipelotrichaceae bacterium NYU-BL-F16"
"1917485","Sulfitobacter sp. AM1-D1","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","Sulfitobacter sp. AM1-D1"
"1918946","Vibrio palustris","Bacteria","0","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio palustris"
"1918948","Solemya velesiana gill symbiont","Bacteria","0","Proteobacteria","Gammaproteobacteria","0","0","0","Solemya velesiana gill symbiont"
"1918949","Solemya elarraichensis gill symbiont","Bacteria","0","Proteobacteria","Gammaproteobacteria","0","0","0","Solemya elarraichensis gill symbiont"
"1920419","Desulfobulbaceae bacterium DB1","Bacteria","0","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","0","Desulfobulbaceae bacterium DB1"
"1920420","Paenibacillus sp. FSL A5-0031","Bacteria","0","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. FSL A5-0031"
"1920421","Paenibacillus sp. FSL H7-0331","Bacteria","0","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. FSL H7-0331"
"1920422","Paenibacillus sp. FSL H8-0548","Bacteria","0","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. FSL H8-0548"
"1920636","Ochrobactrum sp. P6BS-III","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum","Ochrobactrum sp. P6BS-III"
"1920889","Arthrobacter sp. SW1","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter sp. SW1"
"1921010","Mariprofundus micogutta","Bacteria","0","Proteobacteria","Zetaproteobacteria","Mariprofundales","Mariprofundaceae","Mariprofundus","Mariprofundus micogutta"
"1921421","Geobacillus genomosp. 3","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","Geobacillus genomosp. 3"
"1921510","Sphingomonas sp. JJ-A5","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. JJ-A5"
"1921764","Actinomyces liubingyangii","Bacteria","0","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces liubingyangii"
"192222","Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819","Bacteria","0","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter jejuni"
"1922337","Leptolyngbya sp. 'hensonii'","Bacteria","0","Cyanobacteria","0","Synechococcales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya sp. 'hensonii'"
"1924934","Pasteurellaceae bacterium 15-036681","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","0","Pasteurellaceae bacterium 15-036681"
"1925020","Bacillus swezeyi","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus swezeyi"
"1925591","Roseofilum reptotaenium AO1-A","Bacteria","0","Cyanobacteria","0","Oscillatoriales","Coleofasciculaceae","Roseofilum","Roseofilum reptotaenium"
"1926479","Psychrobacter sp. Rd 27.2","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Psychrobacter sp. Rd 27.2"
"1926491","Hahella sp. CCB-MM4","Bacteria","0","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Hahellaceae","Hahella","Hahella sp. CCB-MM4"
"1926494","Paraburkholderia sp. SOS3","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Paraburkholderia sp. SOS3"
"1926878","Burkholderia sp. SRS-W-2-2016","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia sp. SRS-W-2-2016"
"1926881","Izhakiella australiensis","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Izhakiella","Izhakiella australiensis"
"1927122","Coriobacteriaceae bacterium EMTCatB1","Bacteria","0","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","0","Coriobacteriaceae bacterium EMTCatB1"
"1927127","Candidatus Enterovibrio escacola","Bacteria","0","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Enterovibrio","Candidatus Enterovibrio escacola"
"1927144","Croceicoccus sp.","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Croceicoccus","Croceicoccus sp."
"192843","Rhodoferax ferrireducens","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Rhodoferax ferrireducens"
"1928617","Bacillus sp. MRMR6","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. MRMR6"
"192903","Pseudozobellia thermophila","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Pseudozobellia","Pseudozobellia thermophila"
"192904","Kriegella aquimaris","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Kriegella","Kriegella aquimaris"
"1929246","Sodalis endosymbiont of Henestaris halophilus","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis","Sodalis endosymbiont of Henestaris halophilus"
"1929267","Flavobacterium sp. FPG59","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium sp. FPG59"
"1929488","Croceivirga radicis","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Croceivirga","Croceivirga radicis"
